Number of Wells,Number of Connections,Pipeline Diameter,Pipeline Length,p2,p4,p6,p8,p10,p12,NPV,tot_co2_gen
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0000000000027,3800.007054349672,5617.2747049685395,6763.092168414608,20175.831488469783,1960.0935671842756
20.0,1.0,20.0,27999.99723551376,150,900.0000000149012,2300.0000000000027,3800.007054349672,5617.2747049685395,6763.092168414608,20175.83148846859,1960.0935671866362
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.000000014904,3800.007054349672,5617.2747049685395,6763.092168414608,20175.831488469576,1960.0935671872671
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0000000000027,3800.0070543645734,5617.2747049685395,6763.092168414608,20175.831488469757,1960.0935671827658
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0000000000027,3800.007054349672,5617.274704983441,6763.092168414608,20175.831488469757,1960.093567184345
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0000000000027,3800.007054349672,5617.2747049685395,6763.092168429509,20175.831488469772,1960.0935671843024
19.99999999960301,1.0000000247516523,19.999999999992614,27999.99723551376,150,900.0000000000014,2300.0,3800.027084027309,5611.711184098739,6761.080098639987,20175.846347535964,1960.0621051156106
19.999999984701848,1.0000000247516523,19.999999999992614,27999.99723551376,150,900.0000000000014,2300.0,3800.027084027309,5611.711184098739,6761.080098639987,20175.84634750594,1960.0621051156106
19.99999999960301,1.0000000396528135,19.999999999992614,27999.99723551376,150,900.0000000000014,2300.0,3800.027084027309,5611.711184098739,6761.080098639987,20175.846330493077,1960.0621343228108
19.99999999960301,1.0000000247516523,19.999999985091453,27999.99723551376,150,900.0000000000014,2300.0,3800.027084027309,5611.711184098739,6761.080098639987,20175.84634752974,1960.0621051156106
19.99999999960301,1.0000000247516523,19.999999999992614,27999.997235528663,150,900.0000000000014,2300.0,3800.027084027309,5611.711184098739,6761.080098639987,20175.846347535964,1960.0621051156106
19.99999999960301,1.0000000247516523,19.999999999992614,27999.99723551376,150,900.0000000000014,2300.0,3800.027084027309,5611.711184098739,6761.080098639987,20175.846347535964,1960.0621051156106
19.99999999960301,1.0000000247516523,19.999999999992614,27999.99723551376,150,900.0000000149025,2300.0,3800.027084027309,5611.711184098739,6761.080098639987,20175.846347534763,1960.0621051179714
19.99999999960301,1.0000000247516523,19.999999999992614,27999.99723551376,150,900.0000000000014,2300.000000014901,3800.027084027309,5611.711184098739,6761.080098639987,20175.84634753576,1960.0621051186022
19.99999999960301,1.0000000247516523,19.999999999992614,27999.99723551376,150,900.0000000000014,2300.0,3800.02708404221,5611.711184098739,6761.080098639987,20175.846347535935,1960.0621051141015
19.99999999960301,1.0000000247516523,19.999999999992614,27999.99723551376,150,900.0000000000014,2300.0,3800.027084027309,5611.71118411364,6761.080098639987,20175.846347535924,1960.06210511568
19.99999999960301,1.0000000247516523,19.999999999992614,27999.99723551376,150,900.0000000000014,2300.0,3800.027084027309,5611.711184098739,6761.080098654888,20175.84634753595,1960.0621051156384
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0,3800.184756108317,5568.845823964087,6745.578374443232,20175.95809356298,1959.824820589562
19.99999998509884,1.0,20.0,27999.99723551376,150,900.0,2300.0,3800.184756108317,5568.845823964087,6745.578374443232,20175.958093532958,1959.824820589562
20.0,1.0000000149011612,20.0,27999.99723551376,150,900.0,2300.0,3800.184756108317,5568.845823964087,6745.578374443232,20175.958076521765,1959.8248497932277
20.0,1.0,19.99999998509884,27999.99723551376,150,900.0,2300.0,3800.184756108317,5568.845823964087,6745.578374443232,20175.95809355676,1959.824820589562
20.0,1.0,20.0,27999.997235528663,150,900.0,2300.0,3800.184756108317,5568.845823964087,6745.578374443232,20175.95809356298,1959.824820589562
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0,3800.184756108317,5568.845823964087,6745.578374443232,20175.95809356298,1959.824820589562
20.0,1.0,20.0,27999.99723551376,150,900.0000000149012,2300.0,3800.184756108317,5568.845823964087,6745.578374443232,20175.958093561778,1959.824820591923
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.000000014901,3800.184756108317,5568.845823964087,6745.578374443232,20175.958093562775,1959.824820592554
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0,3800.184756123218,5568.845823964087,6745.578374443232,20175.958093562946,1959.8248205880568
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0,3800.184756108317,5568.845823978988,6745.578374443232,20175.958093562946,1959.824820589627
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0,3800.184756108317,5568.845823964087,6745.578374458133,20175.958093562967,1959.8248205895895
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.000000000001,3800.8198732986634,5395.344448273855,6682.834210636886,20176.35407156872,1958.975932282345
19.99999998509884,1.0,20.0,27999.99723551376,150,900.0,2300.000000000001,3800.8198732986634,5395.344448273855,6682.834210636886,20176.354071538695,1958.975932282345
20.0,1.0000000149011612,20.0,27999.99723551376,150,900.0,2300.000000000001,3800.8198732986634,5395.344448273855,6682.834210636886,20176.354054533404,1958.975961473362
20.0,1.0,19.99999998509884,27999.99723551376,150,900.0,2300.000000000001,3800.8198732986634,5395.344448273855,6682.834210636886,20176.354071562495,1958.975932282345
20.0,1.0,20.0,27999.997235528663,150,900.0,2300.000000000001,3800.8198732986634,5395.344448273855,6682.834210636886,20176.35407156872,1958.975932282345
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.000000000001,3800.8198732986634,5395.344448273855,6682.834210636886,20176.35407156872,1958.975932282345
20.0,1.0,20.0,27999.99723551376,150,900.0000000149012,2300.000000000001,3800.8198732986634,5395.344448273855,6682.834210636886,20176.354071567515,1958.9759322847058
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.000000014902,3800.8198732986634,5395.344448273855,6682.834210636886,20176.354071568512,1958.9759322853367
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.000000000001,3800.8198733135646,5395.344448273855,6682.834210636886,20176.35407156868,1958.9759322808563
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.000000000001,3800.8198732986634,5395.344448288756,6682.834210636886,20176.354071568698,1958.9759322823927
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.000000000001,3800.8198732986634,5395.344448273855,6682.8342106517875,20176.3540715687,1958.9759322823766
19.999999999706674,1.0000000428246547,19.999999999986443,27999.99723551376,150,900.0000000000025,2300.0,3802.2633869848455,5000.0,6539.861382258748,20176.87594971573,1957.793366458416
19.999999984805513,1.0000000428246547,19.999999999986443,27999.99723551376,150,900.0000000000025,2300.0,3802.2633869848455,5000.0,6539.861382258748,20176.8759496857,1957.793366458416
19.999999999706674,1.000000057725816,19.999999999986443,27999.99723551376,150,900.0000000000025,2300.0,3802.2633869848455,5000.0,6539.861382258748,20176.875932688174,1957.793395631809
19.999999999706674,1.0000000428246547,19.99999998508528,27999.99723551376,150,900.0000000000025,2300.0,3802.2633869848455,5000.0,6539.861382258748,20176.875949709505,1957.793366458416
19.999999999706674,1.0000000428246547,19.999999999986443,27999.997235528663,150,900.0000000000025,2300.0,3802.2633869848455,5000.0,6539.861382258748,20176.87594971573,1957.793366458416
19.999999999706674,1.0000000428246547,19.999999999986443,27999.99723551376,150,900.0000000000025,2300.0,3802.2633869848455,5000.0,6539.861382258748,20176.87594971573,1957.793366458416
19.999999999706674,1.0000000428246547,19.999999999986443,27999.99723551376,150,900.0000000149037,2300.0,3802.2633869848455,5000.0,6539.861382258748,20176.87594971454,1957.7933664607767
19.999999999706674,1.0000000428246547,19.999999999986443,27999.99723551376,150,900.0000000000025,2300.000000014901,3802.2633869848455,5000.0,6539.861382258748,20176.875949715533,1957.7933664614077
19.999999999706674,1.0000000428246547,19.999999999986443,27999.99723551376,150,900.0000000000025,2300.0,3802.2633869997467,5000.0,6539.861382258748,20176.875949715675,1957.7933664569664
19.999999999706674,1.0000000428246547,19.999999999986443,27999.99723551376,150,900.0000000000025,2300.0,3802.2633869848455,5000.000000014901,6539.861382258748,20176.87594971573,1957.7933664584173
19.999999999706674,1.0000000428246547,19.999999999986443,27999.99723551376,150,900.0000000000025,2300.0,3802.2633869848455,5000.0,6539.861382273649,20176.87594971571,1957.7933664584584
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0,3802.2597248754705,5000.0,6539.860161555623,20176.876015006274,1957.793635401536
19.99999998509884,1.0,20.0,27999.99723551376,150,900.0,2300.0,3802.2597248754705,5000.0,6539.860161555623,20176.876014976257,1957.793635401536
20.0,1.0000000149011612,20.0,27999.99723551376,150,900.0,2300.0,3802.2597248754705,5000.0,6539.860161555623,20176.875997978743,1957.793664574935
20.0,1.0,19.99999998509884,27999.99723551376,150,900.0,2300.0,3802.2597248754705,5000.0,6539.860161555623,20176.87601500006,1957.793635401536
20.0,1.0,20.0,27999.997235528663,150,900.0,2300.0,3802.2597248754705,5000.0,6539.860161555623,20176.876015006274,1957.793635401536
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0,3802.2597248754705,5000.0,6539.860161555623,20176.876015006274,1957.793635401536
20.0,1.0,20.0,27999.99723551376,150,900.0000000149012,2300.0,3802.2597248754705,5000.0,6539.860161555623,20176.876015005084,1957.7936354038968
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.000000014901,3802.2597248754705,5000.0,6539.860161555623,20176.876015006077,1957.7936354045278
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0,3802.2597248903717,5000.0,6539.860161555623,20176.87601500622,1957.7936354000865
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0,3802.2597248754705,5000.000000014901,6539.860161555623,20176.876015006274,1957.7936354015378
20.0,1.0,20.0,27999.99723551376,150,900.0,2300.0,3802.2597248754705,5000.0,6539.860161570524,20176.87601500626,1957.7936354015785
5.0,2.0,12.0,28000.0,150,1800.0,3200.0,4800.0,5500.0,7000.0,17857.679558658914,4365.4930376302555
5.0,2.0,12.0,28000.0,150,1800.0,3200.0,4800.0,5500.0,7000.0,17857.679558658914,4365.4930376302555
5.000000014901161,2.0,12.0,28000.0,150,1800.0,3200.0,4800.0,5500.0,7000.0,17857.67956399676,4365.4930376302555
5.0,2.000000014901161,12.0,28000.0,150,1800.0,3200.0,4800.0,5500.0,7000.0,17857.67952616966,4365.493070155712
5.0,2.0,12.00000001490116,28000.0,150,1800.0,3200.0,4800.0,5500.0,7000.0,17857.679559255408,4365.4930376302555
5.0,2.0,12.0,28000.0000000149,150,1800.0,3200.0,4800.0,5500.0,7000.0,17857.67955865889,4365.4930376302555
5.0,2.0,12.0,28000.0,150,1800.0,3200.0,4800.0,5500.0,7000.0,17857.679558658914,4365.4930376302555
5.0,2.0,12.0,28000.0,150,1799.9999999850988,3200.0,4800.0,5500.0,7000.0,17857.679558661726,4365.493037624711
5.0,2.0,12.0,28000.0,150,1800.0,3199.999999985099,4800.0,5500.0,7000.0,17857.67955865902,4365.493037626407
5.0,2.0,12.0,28000.0,150,1800.0,3200.0,4799.999999985099,5500.0,7000.0,17857.67955865902,4365.493037632466
5.0,2.0,12.0,28000.0,150,1800.0,3200.0,4800.0,5500.000000014901,7000.0,17857.67955865895,4365.4930376301845
5.0,2.0,12.0,28000.0,150,1800.0,3200.0,4800.0,5500.0,6999.999999985099,17857.679558658965,4365.493037630155
20.0,1.0,20.0,27999.998291015625,150,1799.811279296875,3199.992919921875,4799.992919921875,5500.00244140625,6999.99658203125,20082.44267232513,2182.7110018391386
19.99999998509884,1.0,20.0,27999.998291015625,150,1799.811279296875,3199.992919921875,4799.992919921875,5500.00244140625,6999.99658203125,20082.44267229505,2182.7110018391386
20.0,1.0000000149011612,20.0,27999.998291015625,150,1799.811279296875,3199.992919921875,4799.992919921875,5500.00244140625,6999.99658203125,20082.44265389035,2182.711034364067
20.0,1.0,19.99999998509884,27999.998291015625,150,1799.811279296875,3199.992919921875,4799.992919921875,5500.00244140625,6999.99658203125,20082.442672318855,2182.7110018391386
20.0,1.0,20.0,27999.99829103053,150,1799.811279296875,3199.992919921875,4799.992919921875,5500.00244140625,6999.99658203125,20082.44267232513,2182.7110018391386
20.0,1.0,20.0,27999.998291015625,150,1799.811279296875,3199.992919921875,4799.992919921875,5500.00244140625,6999.99658203125,20082.44267232513,2182.7110018391386
20.0,1.0,20.0,27999.998291015625,150,1799.8112793117762,3199.992919921875,4799.992919921875,5500.00244140625,6999.99658203125,20082.442672323734,2182.71100184191
20.0,1.0,20.0,27999.998291015625,150,1799.811279296875,3199.992919936776,4799.992919921875,5500.00244140625,6999.99658203125,20082.442672325084,2182.711001841062
20.0,1.0,20.0,27999.998291015625,150,1799.811279296875,3199.992919921875,4799.992919936776,5500.00244140625,6999.99658203125,20082.442672325084,2182.711001838033
20.0,1.0,20.0,27999.998291015625,150,1799.811279296875,3199.992919921875,4799.992919921875,5500.002441421151,6999.99658203125,20082.44267232515,2182.711001839103
20.0,1.0,20.0,27999.998291015625,150,1799.811279296875,3199.992919921875,4799.992919921875,5500.00244140625,6999.996582046151,20082.44267232511,2182.7110018391877
20.0,1.000000006306602,20.0,27999.99829091336,150,1799.7175178771145,3199.9897456657886,4799.989745665789,5500.003662257119,6999.995116980989,20082.451523517466,2182.693389515287
19.99999998509884,1.000000006306602,20.0,27999.99829091336,150,1799.7175178771145,3199.9897456657886,4799.989745665789,5500.003662257119,6999.995116980989,20082.45152348743,2182.693389515287
20.0,1.000000021207763,20.0,27999.99829091336,150,1799.7175178771145,3199.9897456657886,4799.989745665789,5500.003662257119,6999.995116980989,20082.451505082878,2182.693422039953
20.0,1.000000006306602,19.99999998509884,27999.99829091336,150,1799.7175178771145,3199.9897456657886,4799.989745665789,5500.003662257119,6999.995116980989,20082.451523511234,2182.693389515287
20.0,1.000000006306602,20.0,27999.998290928263,150,1799.7175178771145,3199.9897456657886,4799.989745665789,5500.003662257119,6999.995116980989,20082.451523517466,2182.693389515287
20.0,1.000000006306602,20.0,27999.99829091336,150,1799.7175178771145,3199.9897456657886,4799.989745665789,5500.003662257119,6999.995116980989,20082.451523517466,2182.693389515287
20.0,1.000000006306602,20.0,27999.99829091336,150,1799.7175178920156,3199.9897456657886,4799.989745665789,5500.003662257119,6999.995116980989,20082.451523516058,2182.693389518059
20.0,1.000000006306602,20.0,27999.99829091336,150,1799.7175178771145,3199.98974568069,4799.989745665789,5500.003662257119,6999.995116980989,20082.451523517415,2182.693389517211
20.0,1.000000006306602,20.0,27999.99829091336,150,1799.7175178771145,3199.9897456657886,4799.98974568069,5500.003662257119,6999.995116980989,20082.451523517415,2182.693389514182
20.0,1.000000006306602,20.0,27999.99829091336,150,1799.7175178771145,3199.9897456657886,4799.989745665789,5500.00366227202,6999.995116980989,20082.45152351748,2182.6933895152515
20.0,1.000000006306602,20.0,27999.99829091336,150,1799.7175178771145,3199.9897456657886,4799.989745665789,5500.003662257119,6999.99511699589,20082.45152351744,2182.693389515336
19.99999995273688,1.0,19.999999975360748,27999.998290397914,150,1799.245002978795,3199.972652133805,4799.972652133805,5500.00854640327,6999.986570311563,20082.496184513384,2182.604487890615
19.999999967638043,1.0,19.999999975360748,27999.998290397914,150,1799.245002978795,3199.972652133805,4799.972652133805,5500.00854640327,6999.986570311563,20082.496184543405,2182.604487890615
19.99999995273688,1.0000000149011612,19.999999975360748,27999.998290397914,150,1799.245002978795,3199.972652133805,4799.972652133805,5500.00854640327,6999.986570311563,20082.496166079396,2182.6045204139564
19.99999995273688,1.0,19.99999999026191,27999.998290397914,150,1799.245002978795,3199.972652133805,4799.972652133805,5500.00854640327,6999.986570311563,20082.496184519576,2182.604487890615
19.99999995273688,1.0,19.999999975360748,27999.998290412816,150,1799.245002978795,3199.972652133805,4799.972652133805,5500.00854640327,6999.986570311563,20082.496184513384,2182.604487890615
19.99999995273688,1.0,19.999999975360748,27999.998290397914,150,1799.245002978795,3199.972652133805,4799.972652133805,5500.00854640327,6999.986570311563,20082.496184513384,2182.604487890615
19.99999995273688,1.0,19.999999975360748,27999.998290397914,150,1799.2450029936958,3199.972652133805,4799.972652133805,5500.00854640327,6999.986570311563,20082.49618451198,2182.604487893387
19.99999995273688,1.0,19.999999975360748,27999.998290397914,150,1799.245002978795,3199.972652148706,4799.972652133805,5500.00854640327,6999.986570311563,20082.496184513333,2182.6044878925386
19.99999995273688,1.0,19.999999975360748,27999.998290397914,150,1799.245002978795,3199.972652133805,4799.972652148706,5500.00854640327,6999.986570311563,20082.496184513337,2182.6044878895095
19.99999995273688,1.0,19.999999975360748,27999.998290397914,150,1799.245002978795,3199.972652133805,4799.972652133805,5500.008546418171,6999.986570311563,20082.4961845134,2182.6044878905786
19.99999995273688,1.0,19.999999975360748,27999.998290397914,150,1799.245002978795,3199.972652133805,4799.972652133805,5500.00854640327,6999.986570326464,20082.49618451336,2182.604487890664
20.0,1.000000095359408,20.0,27999.998287827508,150,1796.8886826814862,3199.887366539459,4799.888587242623,5500.032915076766,6999.9439279824,20082.71872914632,2182.161357712381
19.99999998509884,1.000000095359408,20.0,27999.998287827508,150,1796.8886826814862,3199.887366539459,4799.888587242623,5500.032915076766,6999.9439279824,20082.718729116204,2182.161357712381
20.0,1.0000001102605691,20.0,27999.998287827508,150,1796.8886826814862,3199.887366539459,4799.888587242623,5500.032915076766,6999.9439279824,20082.718710715635,2182.1613902291165
20.0,1.000000095359408,19.99999998509884,27999.998287827508,150,1796.8886826814862,3199.887366539459,4799.888587242623,5500.032915076766,6999.9439279824,20082.718729140048,2182.161357712381
20.0,1.000000095359408,20.0,27999.99828784241,150,1796.8886826814862,3199.887366539459,4799.888587242623,5500.032915076766,6999.9439279824,20082.71872914632,2182.161357712381
20.0,1.000000095359408,20.0,27999.998287827508,150,1796.8886826814862,3199.887366539459,4799.888587242623,5500.032915076766,6999.9439279824,20082.71872914632,2182.161357712381
20.0,1.000000095359408,20.0,27999.998287827508,150,1796.8886826963874,3199.887366539459,4799.888587242623,5500.032915076766,6999.9439279824,20082.718729144915,2182.161357715154
20.0,1.000000095359408,20.0,27999.998287827508,150,1796.8886826814862,3199.88736655436,4799.888587242623,5500.032915076766,6999.9439279824,20082.718729146265,2182.1613577143057
20.0,1.000000095359408,20.0,27999.998287827508,150,1796.8886826814862,3199.887366539459,4799.888587257524,5500.032915076766,6999.9439279824,20082.718729146265,2182.1613577112757
20.0,1.000000095359408,20.0,27999.998287827508,150,1796.8886826814862,3199.887366539459,4799.888587242623,5500.032915091667,6999.9439279824,20082.718729146334,2182.161357712346
20.0,1.000000095359408,20.0,27999.998287827508,150,1796.8886826814862,3199.887366539459,4799.888587242623,5500.032915076766,6999.943927997301,20082.718729146287,2182.1613577124303
19.999999885325423,1.0,19.999999940267305,27999.99827497074,150,1785.1027752951122,3199.4595621619737,4799.465667556663,5500.154803126067,6999.728197155495,20083.832346436564,2179.944129142691
19.999999900226584,1.0,19.999999940267305,27999.99827497074,150,1785.1027752951122,3199.4595621619737,4799.465667556663,5500.154803126067,6999.728197155495,20083.832346466632,2179.944129142691
19.999999885325423,1.0000000149011612,19.999999940267305,27999.99827497074,150,1785.1027752951122,3199.4595621619737,4799.465667556663,5500.154803126067,6999.728197155495,20083.832328022534,2179.9441616263903
19.999999885325423,1.0,19.999999955168462,27999.99827497074,150,1785.1027752951122,3199.4595621619737,4799.465667556663,5500.154803126067,6999.728197155495,20083.832346442803,2179.944129142691
19.999999885325423,1.0,19.999999940267305,27999.998274985643,150,1785.1027752951122,3199.4595621619737,4799.465667556663,5500.154803126067,6999.728197155495,20083.832346436564,2179.944129142691
19.999999885325423,1.0,19.999999940267305,27999.99827497074,150,1785.1027752951122,3199.4595621619737,4799.465667556663,5500.154803126067,6999.728197155495,20083.832346436564,2179.944129142691
19.999999885325423,1.0,19.999999940267305,27999.99827497074,150,1785.1027753100134,3199.4595621619737,4799.465667556663,5500.154803126067,6999.728197155495,20083.832346435156,2179.944129145462
19.999999885325423,1.0,19.999999940267305,27999.99827497074,150,1785.1027752951122,3199.459562176875,4799.465667556663,5500.154803126067,6999.728197155495,20083.832346436506,2179.944129144621
19.999999885325423,1.0,19.999999940267305,27999.99827497074,150,1785.1027752951122,3199.4595621619737,4799.465667571564,5500.154803126067,6999.728197155495,20083.832346436506,2179.944129141586
19.999999885325423,1.0,19.999999940267305,27999.99827497074,150,1785.1027752951122,3199.4595621619737,4799.465667556663,5500.154803140968,6999.728197155495,20083.832346436582,2179.944129142656
19.999999885325423,1.0,19.999999940267305,27999.99827497074,150,1785.1027752951122,3199.4595621619737,4799.465667556663,5500.154803126067,6999.728197170396,20083.83234643654,2179.944129142741
20.0,1.0000000747012845,20.0,27999.998210512986,150,1726.0139940978524,3197.3135868625377,4797.344181739137,5500.767098263993,6998.649098283211,20089.40709716311,2168.844332459816
19.99999998509884,1.0000000747012845,20.0,27999.998210512986,150,1726.0139940978524,3197.3135868625377,4797.344181739137,5500.767098263993,6998.649098283211,20089.40709713307,2168.844332459816
20.0,1.0000000896024457,20.0,27999.998210512986,150,1726.0139940978524,3197.3135868625377,4797.344181739137,5500.767098263993,6998.649098283211,20089.407078832166,2168.8443647781123
20.0,1.0000000747012845,19.99999998509884,27999.998210512986,150,1726.0139940978524,3197.3135868625377,4797.344181739137,5500.767098263993,6998.649098283211,20089.407097156873,2168.844332459816
20.0,1.0000000747012845,20.0,27999.998210527883,150,1726.0139940978524,3197.3135868625377,4797.344181739137,5500.767098263993,6998.649098283211,20089.40709716311,2168.844332459816
20.0,1.0000000747012845,20.0,27999.998210512986,150,1726.0139940978524,3197.3135868625377,4797.344181739137,5500.767098263993,6998.649098283211,20089.40709716311,2168.844332459816
20.0,1.0000000747012845,20.0,27999.998210512986,150,1726.0139941127536,3197.3135868625377,4797.344181739137,5500.767098263993,6998.649098283211,20089.407097161715,2168.8443324625796
20.0,1.0000000747012845,20.0,27999.998210512986,150,1726.0139940978524,3197.313586877439,4797.344181739137,5500.767098263993,6998.649098283211,20089.407097163043,2168.8443324617683
20.0,1.0000000747012845,20.0,27999.998210512986,150,1726.0139940978524,3197.3135868625377,4797.344181754038,5500.767098263993,6998.649098283211,20089.407097163054,2168.84433245871
20.0,1.0000000747012845,20.0,27999.998210512986,150,1726.0139940978524,3197.3135868625377,4797.344181739137,5500.767098278894,6998.649098283211,20089.40709716313,2168.844332459781
20.0,1.0000000747012845,20.0,27999.998210512986,150,1726.0139940978524,3197.3135868625377,4797.344181739137,5500.767098263993,6998.649098298112,20089.407097163083,2168.8443324598647
19.999999077081444,1.0,19.999999519284668,27999.997890608825,150,1432.7560672058903,3186.6592877889298,4786.815086275068,5503.805969220022,6993.292238154264,20116.60408594232,2114.6834081506913
19.999999091982605,1.0,19.999999519284668,27999.997890608825,150,1432.7560672058903,3186.6592877889298,4786.815086275068,5503.805969220022,6993.292238154264,20116.604085972383,2114.6834081506913
19.999999077081444,1.0000000149011612,19.999999519284668,27999.997890608825,150,1432.7560672058903,3186.6592877889298,4786.815086275068,5503.805969220022,6993.292238154264,20116.60406801664,2114.68343966193
19.999999077081444,1.0,19.99999953418583,27999.997890608825,150,1432.7560672058903,3186.6592877889298,4786.815086275068,5503.805969220022,6993.292238154264,20116.604085948573,2114.6834081506913
19.999999077081444,1.0,19.999999519284668,27999.997890623727,150,1432.7560672058903,3186.6592877889298,4786.815086275068,5503.805969220022,6993.292238154264,20116.60408594232,2114.6834081506913
19.999999077081444,1.0,19.999999519284668,27999.997890608825,150,1432.7560672058903,3186.6592877889298,4786.815086275068,5503.805969220022,6993.292238154264,20116.60408594232,2114.6834081506913
19.999999077081444,1.0,19.999999519284668,27999.997890608825,150,1432.7560672207917,3186.6592877889298,4786.815086275068,5503.805969220022,6993.292238154264,20116.60408594097,2114.683408153339
19.999999077081444,1.0,19.999999519284668,27999.997890608825,150,1432.7560672058903,3186.659287803831,4786.815086275068,5503.805969220022,6993.292238154264,20116.604085942185,2114.6834081527704
19.999999077081444,1.0,19.999999519284668,27999.997890608825,150,1432.7560672058903,3186.6592877889298,4786.815086289969,5503.805969220022,6993.292238154264,20116.604085942265,2114.683408149582
19.999999077081444,1.0,19.999999519284668,27999.997890608825,150,1432.7560672058903,3186.6592877889298,4786.815086275068,5503.805969234923,6993.292238154264,20116.604085942334,2114.6834081506586
19.999999077081444,1.0,19.999999519284668,27999.997890608825,150,1432.7560672058903,3186.6592877889298,4786.815086275068,5503.805969220022,6993.292238169165,20116.60408594229,2114.6834081507404
20.0,1.0000002798539016,20.0,27999.997309443752,150,900.0,3167.28961908678,4767.684978869567,5509.32686434214,6983.559176810327,20157.77543759064,2032.5503013868617
19.99999998509884,1.0000002798539016,20.0,27999.997309443752,150,900.0,3167.28961908678,4767.684978869567,5509.32686434214,6983.559176810327,20157.775437560605,2032.5503013868617
20.0,1.0000002947550628,20.0,27999.997309443752,150,900.0,3167.28961908678,4767.684978869567,5509.32686434214,6983.559176810327,20157.775420278474,2032.5503316742129
20.0,1.0000002798539016,19.99999998509884,27999.997309443752,150,900.0,3167.28961908678,4767.684978869567,5509.32686434214,6983.559176810327,20157.775437584372,2032.5503013868617
20.0,1.0000002798539016,20.0,27999.997309458653,150,900.0,3167.28961908678,4767.684978869567,5509.32686434214,6983.559176810327,20157.77543759064,2032.5503013868617
20.0,1.0000002798539016,20.0,27999.997309443752,150,900.0,3167.28961908678,4767.684978869567,5509.32686434214,6983.559176810327,20157.77543759064,2032.5503013868617
20.0,1.0000002798539016,20.0,27999.997309443752,150,900.0000000149012,3167.28961908678,4767.684978869567,5509.32686434214,6983.559176810327,20157.775437589862,2032.5503013883954
20.0,1.0000002798539016,20.0,27999.997309443752,150,900.0,3167.289619101681,4767.684978869567,5509.32686434214,6983.559176810327,20157.775437590335,2032.5503013892846
20.0,1.0000002798539016,20.0,27999.997309443752,150,900.0,3167.28961908678,4767.684978884468,5509.32686434214,6983.559176810327,20157.77543759059,2032.550301385746
20.0,1.0000002798539016,20.0,27999.997309443752,150,900.0,3167.28961908678,4767.684978869567,5509.326864357041,6983.559176810327,20157.775437590655,2032.5503013868301
20.0,1.0000002798539016,20.0,27999.997309443752,150,900.0,3167.28961908678,4767.684978869567,5509.32686434214,6983.559176825228,20157.775437590615,2032.5503013869093
19.99999920804005,1.0,19.9999995875173,27999.997309443257,150,900.0003436617858,3167.269091324488,4767.681541138242,5509.327847390488,6983.557458074473,20157.776167280765,2032.5466799384074
19.999999222941216,1.0,19.9999995875173,27999.997309443257,150,900.0003436617858,3167.269091324488,4767.681541138242,5509.327847390488,6983.557458074473,20157.77616731079,2032.5466799384074
19.99999920804005,1.0000000149011612,19.9999995875173,27999.997309443257,150,900.0003436617858,3167.269091324488,4767.681541138242,5509.327847390488,6983.557458074473,20157.77614996853,2032.5467102257126
19.99999920804005,1.0,19.999999602418463,27999.997309443257,150,900.0003436617858,3167.269091324488,4767.681541138242,5509.327847390488,6983.557458074473,20157.776167286953,2032.5466799384074
19.99999920804005,1.0,19.9999995875173,27999.99730945816,150,900.0003436617858,3167.269091324488,4767.681541138242,5509.327847390488,6983.557458074473,20157.776167280765,2032.5466799384074
19.99999920804005,1.0,19.9999995875173,27999.997309443257,150,900.0003436617858,3167.269091324488,4767.681541138242,5509.327847390488,6983.557458074473,20157.776167280765,2032.5466799384074
19.99999920804005,1.0,19.9999995875173,27999.997309443257,150,900.000343676687,3167.269091324488,4767.681541138242,5509.327847390488,6983.557458074473,20157.776167279986,2032.5466799399412
19.99999920804005,1.0,19.9999995875173,27999.997309443257,150,900.0003436617858,3167.269091339389,4767.681541138242,5509.327847390488,6983.557458074473,20157.776167280463,2032.5466799408302
19.99999920804005,1.0,19.9999995875173,27999.997309443257,150,900.0003436617858,3167.269091324488,4767.681541153143,5509.327847390488,6983.557458074473,20157.776167280717,2032.5466799372914
